    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)        fxyz         fx3          fy3          fz3       fx(y2-z2)    fy(z2-x2)    fz(x2-y2)        f          Int(f)       total      Int(total) 
  -32.0000  5.79081E-13  1.26503E-02  2.30933E-13  2.34285E-13  2.32614E-13  6.97831E-13  2.75542E+00  7.85083E-14  1.00679E-13  5.75388E-14  5.56576E-14  7.87523E-14  3.71136E-13  1.50379E-02  1.16031E-14  2.30026E-14  5.84559E-14  4.61287E-15  3.69403E-14  5.00675E-14  1.44397E-14  1.99122E-13  1.05558E-03  1.84717E-12  2.78417E+00
  -31.5000  7.22064E-13  1.26503E-02  2.81220E-13  2.85013E-13  2.83119E-13  8.49352E-13  2.75542E+00  9.18111E-14  1.17843E-13  6.63107E-14  6.52066E-14  9.18413E-14  4.33012E-13  1.50379E-02  1.27609E-14  2.43502E-14  6.26371E-14  4.64431E-15  3.91533E-14  5.42021E-14  1.52682E-14  2.13016E-13  1.05558E-03  2.21745E-12  2.78417E+00
  -31.0000  9.05312E-13  1.26503E-02  3.44402E-13  3.48657E-13  3.46539E-13  1.03960E-12  2.75542E+00  1.08072E-13  1.38959E-13  7.71180E-14  7.68668E-14  1.07900E-13  5.08915E-13  1.50379E-02  1.41110E-14  2.59717E-14  6.75434E-14  4.71617E-15  4.17876E-14  5.90175E-14  1.62840E-14  2.29431E-13  1.05558E-03  2.68326E-12  2.78417E+00
  -30.5000  1.14136E-12  1.26503E-02  4.24199E-13  4.28936E-13  4.26582E-13  1.27972E-12  2.75542E+00  1.28125E-13  1.65016E-13  9.05868E-14  9.11033E-14  1.27715E-13  6.02546E-13  1.50379E-02  1.56937E-14  2.79131E-14  7.32872E-14  4.84482E-15  4.49189E-14  6.46523E-14  1.75240E-14  2.48834E-13  1.05558E-03  3.27246E-12  2.78417E+00
  -30.0000  1.44728E-12  1.26503E-02  5.25609E-13  5.30839E-13  5.28226E-13  1.58467E-12  2.75542E+00  1.52971E-13  1.97309E-13  1.07194E-13  1.08651E-13  1.52303E-13  7.18429E-13  1.50379E-02  1.75529E-14  3.02485E-14  8.00585E-14  5.03500E-15  4.86523E-14  7.12634E-14  1.90391E-14  2.71850E-13  1.05558E-03  4.02223E-12  2.78417E+00
  -29.5000  1.84654E-12  1.26503E-02  6.55278E-13  6.61033E-13  6.58153E-13  1.97446E-12  2.75542E+00  1.83980E-13  2.37667E-13  1.28125E-13  1.30479E-13  1.82981E-13  8.63232E-13  1.50379E-02  1.97469E-14  3.30530E-14  8.80525E-14  5.30322E-15  5.31138E-14  7.90580E-14  2.08852E-14  2.99213E-13  1.05558E-03  4.98345E-12  2.78417E+00
  -29.0000  2.37085E-12  1.26503E-02  8.22138E-13  8.28437E-13  8.25293E-13  2.47587E-12  2.75542E+00  2.22868E-13  2.88469E-13  1.54323E-13  1.57710E-13  2.21616E-13  1.04499E-12  1.50379E-02  2.23586E-14  3.64318E-14  9.75629E-14  5.66834E-15  5.84601E-14  8.83012E-14  2.31388E-14  3.31922E-13  1.05558E-03  6.22362E-12  2.78417E+00
  -28.5000  3.06462E-12  1.26503E-02  1.03824E-12  1.04509E-12  1.04167E-12  3.12500E-12  2.75542E+00  2.72043E-13  3.52653E-13  1.87683E-13  1.92013E-13  2.70511E-13  1.27490E-12  1.50379E-02  2.54761E-14  4.05206E-14  1.08914E-13  6.15227E-15  6.49005E-14  9.93109E-14  2.58959E-14  3.71171E-13  1.05558E-03  7.83570E-12  2.78417E+00
  -28.0000  3.98974E-12  1.26503E-02  1.32018E-12  1.32764E-12  1.32392E-12  3.97174E-12  2.75542E+00  3.34573E-13  4.34519E-13  2.30213E-13  2.35533E-13  3.32751E-13  1.56759E-12  1.50379E-02  2.92280E-14  4.54940E-14  1.22537E-13  6.78573E-15  7.26905E-14  1.12518E-13  2.92798E-14  4.18533E-13  1.05558E-03  9.94760E-12  2.78417E+00
  -27.5000  5.23266E-12  1.26503E-02  1.69077E-12  1.69884E-12  1.69481E-12  5.08442E-12  2.75542E+00  4.14927E-13  5.39608E-13  2.84801E-13  2.91252E-13  4.12730E-13  1.94332E-12  1.50379E-02  3.37721E-14  5.15643E-14  1.39021E-13  7.60724E-15  8.21753E-14  1.28469E-13  3.34524E-14  4.76062E-13  1.05558E-03  1.27365E-11  2.78417E+00
  -27.0000  6.91592E-12  1.26503E-02  2.18129E-12  2.19001E-12  2.18566E-12  6.55696E-12  2.75542E+00  5.18668E-13  6.75478E-13  3.55584E-13  3.63077E-13  5.16115E-13  2.42892E-12  1.50379E-02  3.93087E-14  5.90187E-14  1.59077E-13  8.66972E-15  9.37784E-14  1.47852E-13  3.86128E-14  5.46317E-13  1.05558E-03  1.64481E-11  2.78417E+00
  -26.5000  9.21623E-12  1.26503E-02  2.83614E-12  2.84553E-12  2.84085E-12  8.52252E-12  2.75542E+00  6.53934E-13  8.52664E-13  4.47895E-13  4.56582E-13  6.50955E-13  3.06203E-12  1.50379E-02  4.61121E-14  6.82344E-14  1.83681E-13  1.00407E-14  1.08076E-13  1.71602E-13  4.50354E-14  6.32782E-13  1.05558E-03  2.14336E-11  2.78417E+00
  -26.0000  1.23882E-11  1.26503E-02  3.71775E-12  3.72784E-12  3.72280E-12  1.11684E-11  2.75542E+00  8.31671E-13  1.08573E-12  5.69390E-13  5.79354E-13  8.28335E-13  3.89448E-12  1.50379E-02  5.45364E-14  7.97049E-14  2.14095E-13  1.18130E-14  1.25830E-13  2.00941E-13  5.30774E-14  7.39997E-13  1.05558E-03  2.81910E-11  2.78417E+00
  -25.5000  1.68013E-11  1.26503E-02  4.91423E-12  4.92505E-12  4.91965E-12  1.47589E-11  2.75542E+00  1.06727E-12  1.39451E-12  7.30605E-13  7.41892E-13  1.06351E-12  4.99779E-12  1.50379E-02  6.50492E-14  9.40825E-14  2.51976E-13  1.41104E-14  1.48028E-13  2.37456E-13  6.32008E-14  8.73903E-13  1.05558E-03  3.74319E-11  2.78417E+00
  -25.0000  2.30054E-11  1.26503E-02  6.55385E-12  6.56543E-12  6.55965E-12  1.96789E-11  2.75542E+00  1.38260E-12  1.80790E-12  9.46827E-13  9.59480E-13  1.37847E-12  6.47528E-12  1.50379E-02  7.82877E-14  1.12260E-13  2.99615E-13  1.71057E-14  1.76024E-13  2.83344E-13  7.60458E-14  1.04268E-12  1.05558E-03  5.02023E-11  2.78417E+00
  -24.5000  3.18194E-11  1.26503E-02  8.82262E-12  8.83500E-12  8.82881E-12  2.64864E-11  2.75542E+00  1.80889E-12  2.36659E-12  1.23950E-12  1.25355E-12  1.80428E-12  8.47281E-12  1.50379E-02  9.51091E-14  1.35445E-13  3.60074E-13  2.10403E-14  2.11660E-13  3.41556E-13  9.24752E-14  1.25736E-12  1.05558E-03  6.80360E-11  2.78417E+00
  -24.0000  4.44671E-11  1.26503E-02  1.19907E-11  1.20039E-11  1.19973E-11  3.59920E-11  2.75542E+00  2.39038E-12  3.12857E-12  1.63940E-12  1.65496E-12  2.38533E-12  1.11986E-11  1.50379E-02  1.16666E-13  1.65265E-13  4.37466E-13  2.62465E-14  2.57391E-13  4.16050E-13  1.13635E-13  1.53272E-12  1.05558E-03  9.31904E-11  2.78417E+00
  -23.5000  6.28430E-11  1.26503E-02  1.64652E-11  1.64793E-11  1.64723E-11  4.94168E-11  2.75542E+00  3.19292E-12  4.17949E-12  2.19221E-12  2.20929E-12  3.18731E-12  1.49612E-11  1.50379E-02  1.44589E-13  2.04035E-13  5.37673E-13  3.32125E-14  3.16729E-13  5.12461E-13  1.41161E-13  1.88986E-12  1.05558E-03  1.29111E-10  2.78417E+00
  -23.0000  8.98672E-11  1.26503E-02  2.28552E-11  2.28702E-11  2.28627E-11  6.85881E-11  2.75542E+00  4.31283E-12  5.64512E-12  2.96506E-12  2.98380E-12  4.30670E-12  2.02135E-11  1.50379E-02  1.81135E-13  2.54976E-13  6.68794E-13  4.26422E-14  3.94532E-13  6.38581E-13  1.77307E-13  2.35797E-12  1.05558E-03  1.81027E-10  2.78417E+00
  -22.5000  1.30073E-10  1.26503E-02  3.20762E-11  3.20922E-11  3.20842E-11  9.62525E-11  2.75542E+00  5.89209E-12  7.71013E-12  4.05707E-12  4.07755E-12  5.88539E-12  2.76222E-11  1.50379E-02  2.29409E-13  3.22557E-13  8.42047E-13  5.55476E-14  4.97534E-13  8.05187E-13  2.25186E-13  2.97747E-12  1.05558E-03  2.56926E-10  2.78417E+00
  -22.0000  1.90798E-10  1.26503E-02  4.55662E-11  4.55832E-11  4.55747E-11  1.36724E-10  2.75542E+00  8.15002E-12  1.06597E-11  5.62191E-12  5.64417E-12  8.14274E-12  3.82186E-11  1.50379E-02  2.94017E-13  4.13438E-13  1.07405E-12  7.34850E-14  6.35727E-13  1.02826E-12  2.89397E-13  3.80837E-12  1.05558E-03  3.69549E-10  2.78417E+00
  -21.5000  2.83743E-10  1.26503E-02  6.55382E-11  6.55561E-11  6.55472E-11  1.96641E-10  2.75542E+00  1.14170E-11  1.49225E-11  7.89144E-12  7.91561E-12  1.14090E-11  5.35555E-11  1.50379E-02  3.81402E-13  5.37015E-13  1.38817E-12  9.87495E-14  8.23185E-13  1.33024E-12  3.76387E-13  4.93515E-12  1.05558E-03  5.38875E-10  2.78417E+00
  -21.0000  4.28276E-10  1.26503E-02  9.55300E-11  9.55490E-11  9.55395E-11  2.86619E-10  2.75542E+00  1.62113E-11  2.11702E-11  1.12309E-11  1.12571E-11  1.62028E-11  7.60723E-11  1.50379E-02  5.01144E-13  7.07360E-13  1.81922E-12  1.34899E-13  1.08090E-12  1.74458E-12  4.95740E-13  6.48385E-12  1.05558E-03  7.97450E-10  2.78417E+00
  -20.5000  6.56842E-10  1.26503E-02  1.41251E-10  1.41271E-10  1.41261E-10  4.23784E-10  2.75542E+00  2.33534E-11  3.04634E-11  1.62200E-11  1.62482E-11  2.33441E-11  1.09629E-10  1.50379E-02  6.67472E-13  9.45531E-13  2.41902E-12  1.87476E-13  1.44021E-12  2.32105E-12  6.61686E-13  8.64245E-12  1.05558E-03  1.19890E-09  2.78417E+00
  -20.0000  1.02404E-09  1.26503E-02  2.11919E-10  2.11940E-10  2.11929E-10  6.35788E-10  2.75542E+00  3.41379E-11  4.44732E-11  2.37774E-11  2.38078E-11  3.41279E-11  1.60324E-10  1.50379E-02  9.01268E-13  1.28273E-12  3.26383E-12  2.65055E-13  1.94736E-12  3.13296E-12  8.95110E-13  1.16883E-11  1.05558E-03  1.83184E-09  2.78417E+00
  -19.5000  1.62646E-09  1.26503E-02  3.23209E-10  3.23231E-10  3.23220E-10  9.69660E-10  2.75542E+00  5.07270E-11  6.59846E-11  3.54422E-11  3.54750E-11  5.07161E-11  2.38345E-10  1.50379E-02  1.23556E-12  1.76860E-12  4.47440E-12  3.81734E-13  2.67568E-12  4.29628E-12  1.22904E-12  1.60613E-11  1.05558E-03  2.85053E-09  2.78417E+00
  -19.0000  2.63312E-09  1.26503E-02  5.01278E-10  5.01302E-10  5.01290E-10  1.50387E-09  2.75542E+00  7.66420E-11  9.95220E-11  5.37327E-11  5.37678E-11  7.66302E-11  3.60295E-10  1.50379E-02  1.71997E-12  2.47847E-12  6.23269E-12  5.59881E-13  3.73601E-12  5.98583E-12  1.71310E-12  2.24259E-11  1.05558E-03  4.51971E-09  2.78417E+00
  -18.5000  4.35601E-09  1.26503E-02  7.92261E-10  7.92286E-10  7.92274E-10  2.37682E-09  2.75542E+00  1.17965E-10  1.52883E-10  8.30155E-11  8.30531E-11  1.17952E-10  5.54869E-10  1.50379E-02  2.43508E-12  3.53540E-12  8.83412E-12  8.37269E-13  5.30873E-12  8.48542E-12  2.42788E-12  3.18639E-11  1.05558E-03  7.31956E-09  2.78417E+00
  -18.0000  7.37112E-09  1.26503E-02  1.27689E-09  1.27692E-09  1.27691E-09  3.83072E-09  2.75542E+00  1.85071E-10  2.39331E-10  1.30777E-10  1.30817E-10  1.85057E-10  8.71055E-10  1.50379E-02  3.50750E-12  5.13452E-12  1.27437E-11  1.27631E-12  7.67864E-12  1.22418E-11  3.50001E-12  4.60825E-11  1.05558E-03  1.21190E-08  2.78417E+00
  -17.5000  1.27995E-08  1.26503E-02  2.10416E-09  2.10418E-09  2.10417E-09  6.31251E-09  2.75542E+00  2.96648E-10  3.82695E-10  2.10565E-10  2.10608E-10  2.96633E-10  1.39715E-09  1.50379E-02  5.15000E-12  7.60535E-12  1.87418E-11  1.98588E-12  1.13249E-11  1.80045E-11  5.14223E-12  6.79547E-11  1.05558E-03  2.05771E-08  2.78417E+00
  -17.0000  2.28421E-08  1.26503E-02  3.54896E-09  3.54899E-09  3.54897E-09  1.06469E-08  2.75542E+00  4.86202E-10  6.25558E-10  3.46808E-10  3.46853E-10  4.86186E-10  2.29161E-09  1.50379E-02  7.71229E-12  1.14936E-11  2.81101E-11  3.15337E-12  1.70372E-11  2.70051E-11  7.70428E-12  1.02216E-10  1.05558E-03  3.58829E-08  2.78417E+00
  -16.5000  4.20840E-08  1.26503E-02  6.14905E-09  6.14908E-09  6.14906E-09  1.84472E-08  2.75542E+00  8.17420E-10  1.04861E-09  5.86189E-10  5.86238E-10  8.17403E-10  3.85586E-09  1.50379E-02  1.18100E-11  1.77630E-11  4.30966E-11  5.12011E-12  2.62049E-11  4.14032E-11  1.18018E-11  1.57200E-10  1.05558E-03  6.45443E-08  2.78417E+00
  -16.0000  8.02236E-08  1.26503E-02  1.09609E-08  1.09609E-08  1.09609E-08  3.28827E-08  2.75542E+00  1.41119E-09  1.80444E-09  1.01790E-09  1.01796E-09  1.41117E-09  6.66266E-09  1.50379E-02  1.85067E-11  2.80861E-11  6.75686E-11  8.50062E-12  4.12268E-11  6.49145E-11  1.84984E-11  2.47302E-10  1.05558E-03  1.20016E-07  2.78417E+00
  -15.5000  1.59253E-07  1.26503E-02  2.02038E-08  2.02038E-08  2.02038E-08  6.06114E-08  2.75542E+00  2.51253E-09  3.20113E-09  1.82389E-09  1.82394E-09  2.51251E-09  1.18740E-08  1.50379E-02  2.97818E-11  4.55760E-11  1.08667E-10  1.44728E-11  6.65479E-11  1.04401E-10  2.97734E-11  3.99219E-10  1.05558E-03  2.32138E-07  2.78417E+00
  -15.0000  3.30905E-07  1.26503E-02  3.86524E-08  3.86524E-08  3.86524E-08  1.15957E-07  2.75542E+00  4.62640E-09  5.87086E-09  3.38190E-09  3.38195E-09  4.62638E-09  2.18875E-08  1.50379E-02  4.93275E-11  7.60345E-11  1.79568E-10  2.53079E-11  1.10408E-10  1.72527E-10  4.93191E-11  6.62492E-10  1.05558E-03  4.69412E-07  2.78417E+00
  -14.5000  7.25341E-07  1.26503E-02  7.71944E-08  7.71944E-08  7.71944E-08  2.31583E-07  2.75542E+00  8.84940E-09  1.11800E-08  6.51876E-09  6.51882E-09  8.84938E-09  4.19163E-08  1.50379E-02  8.43986E-11  1.30802E-10  3.05769E-10  4.55874E-11  1.88823E-10  2.93801E-10  8.43903E-11  1.13357E-09  1.05558E-03  9.99974E-07  2.78417E+00
  -14.0000  1.69735E-06  1.26504E-02  1.62370E-07  1.62370E-07  1.62370E-07  4.87109E-07  2.75542E+00  1.77051E-08  2.22564E-08  1.31537E-08  1.31538E-08  1.77050E-08  8.39740E-08  1.50379E-02  1.50043E-10  2.33162E-10  5.38995E-10  8.50192E-11  3.34471E-10  5.17969E-10  1.50035E-10  2.00969E-09  1.05558E-03  2.27044E-06  2.78417E+00
  -13.5000  4.29033E-06  1.26506E-02  3.62561E-07  3.62561E-07  3.62561E-07  1.08768E-06  2.75542E+00  3.72494E-08  4.65608E-08  2.79380E-08  2.79380E-08  3.72494E-08  1.76936E-07  1.50379E-02  2.78473E-10  4.32122E-10  9.86513E-10  1.64780E-10  6.15606E-10  9.48240E-10  2.78466E-10  3.70420E-09  1.05558E-03  5.55865E-06  2.78417E+00
  -13.0000  1.19693E-05  1.26510E-02  8.72524E-07  8.72524E-07  8.72524E-07  2.61757E-06  2.75543E+00  8.33005E-08  1.03450E-07  6.31512E-08  6.31513E-08  8.33004E-08  3.96353E-07  1.50379E-02  5.44899E-10  8.39011E-10  1.88762E-09  3.34753E-10  1.18588E-09  1.81504E-09  5.44892E-10  7.15209E-09  1.05558E-03  1.49904E-05  2.78417E+00
  -12.5000  3.80053E-05  1.26524E-02  2.30968E-06  2.30968E-06  2.30968E-06  6.92905E-06  2.75543E+00  2.00692E-07  2.47353E-07  1.54030E-07  1.54031E-07  2.00692E-07  9.56799E-07  1.50379E-02  1.13921E-09  1.72303E-09  3.80640E-09  7.20967E-10  2.41221E-09  3.66222E-09  1.13920E-09  1.46032E-08  1.05558E-03  4.59057E-05  2.78417E+00
  -12.0000  1.44476E-04  1.26577E-02  6.94315E-06  6.94315E-06  6.94315E-06  2.08295E-05  2.75543E+00  5.31296E-07  6.48901E-07  4.13691E-07  4.13691E-07  5.31296E-07  2.53888E-06  1.50380E-02  2.60050E-09  3.79784E-09  8.18146E-09  1.67677E-09  5.24961E-09  7.87979E-09  2.60049E-09  3.19865E-08  1.05558E-03  1.67876E-04  2.78418E+00
  -11.5000  7.22152E-04  1.26842E-02  2.50259E-05  2.50259E-05  2.50259E-05  7.50777E-05  2.75543E+00  1.59369E-06  1.92457E-06  1.26281E-06  1.26281E-06  1.59369E-06  7.63757E-06  1.50383E-02  6.74238E-09  9.21130E-09  1.90610E-08  4.35564E-09  1.24853E-08  1.83951E-08  6.74237E-09  7.69932E-08  1.05558E-03  8.04944E-04  2.78421E+00
  -11.0000  5.85728E-03  1.28995E-02  1.20218E-04  1.20218E-04  1.20218E-04  3.60654E-04  2.75544E+00  5.70772E-06  6.79003E-06  4.62541E-06  4.62541E-06  5.70772E-06  2.74563E-05  1.50393E-02  2.16317E-08  2.58979E-08  4.94438E-08  1.36272E-08  3.38129E-08  4.79404E-08  2.16317E-08  2.13986E-07  1.05559E-03  6.24560E-03  2.78444E+00
  -10.5000  9.33673E-02  1.63307E-02  1.11367E-03  1.11367E-03  1.11367E-03  3.34101E-03  2.75556E+00  6.66495E-05  7.86143E-05  5.46846E-05  5.46846E-05  6.66495E-05  3.21283E-04  1.50511E-02  2.59232E-07  4.75734E-07  1.06576E-06  2.12679E-07  6.68149E-07  1.02217E-06  2.59232E-07  3.96295E-06  1.05574E-03  9.70336E-02  2.78800E+00
  -10.0000  7.81006E-01  3.35516E-02  6.94119E-03  6.94119E-03  6.94119E-03  2.08236E-02  2.75602E+00  4.02902E-04  4.69531E-04  3.36272E-04  3.36272E-04  4.02902E-04  1.94788E-03  1.50941E-02  1.41603E-06  3.14112E-06  7.09979E-06  1.48667E-06  4.41736E-06  6.79256E-06  1.41603E-06  2.57696E-05  1.05630E-03  8.03803E-01  2.80573E+00
   -9.9000  9.22160E-01  4.03293E-02  9.66611E-03  9.66611E-03  9.66611E-03  2.89983E-02  2.75624E+00  5.54156E-04  6.44030E-04  4.64283E-04  4.64283E-04  5.54156E-04  2.68091E-03  1.51138E-02  1.84331E-06  4.18689E-06  9.44536E-06  2.01033E-06  5.87936E-06  9.03444E-06  1.84331E-06  3.42430E-05  1.05656E-03  9.53873E-01  2.81274E+00
   -9.8000  9.94833E-01  4.76412E-02  1.32659E-02  1.32659E-02  1.32659E-02  3.97976E-02  2.75653E+00  7.58932E-04  8.79563E-04  6.38301E-04  6.38301E-04  7.58932E-04  3.67403E-03  1.51408E-02  2.37965E-06  5.52138E-06  1.24210E-05  2.69257E-06  7.73845E-06  1.18782E-05  2.37965E-06  4.50109E-05  1.05689E-03  1.03835E+00  2.82037E+00
   -9.7000  1.01578E+00  5.51071E-02  1.78586E-02  1.78586E-02  1.78586E-02  5.35757E-02  2.75692E+00  1.03585E-03  1.19713E-03  8.74566E-04  8.74566E-04  1.03585E-03  5.01796E-03  1.51777E-02  3.06085E-06  7.22935E-06  1.61968E-05  3.58728E-06  1.01063E-05  1.54867E-05  3.06085E-06  5.87281E-05  1.05732E-03  1.07444E+00  2.82827E+00
   -9.6000  1.01198E+00  6.25450E-02  2.34781E-02  2.34781E-02  2.34781E-02  7.04342E-02  2.75744E+00  1.41056E-03  1.62560E-03  1.19552E-03  1.19552E-03  1.41056E-03  6.83777E-03  1.52279E-02  3.94168E-06  9.42960E-06  2.10030E-05  4.77297E-06  1.31367E-05  2.00807E-05  3.94168E-06  7.63064E-05  1.05788E-03  1.08933E+00  2.83627E+00
   -9.5000  1.00261E+00  6.99140E-02  2.99974E-02  2.99974E-02  2.99974E-02  8.99923E-02  2.75810E+00  1.91603E-03  2.20192E-03  1.63013E-03  1.63013E-03  1.91603E-03  9.29425E-03  1.52962E-02  5.09865E-06  1.22771E-05  2.71272E-05  6.35739E-06  1.70264E-05  2.59365E-05  5.09866E-06  9.89219E-05  1.05861E-03  1.10200E+00  2.84437E+00
   -9.4000  9.97388E-01  7.72447E-02  3.71152E-02  3.71152E-02  3.71152E-02  1.11346E-01  2.75892E+00  2.59272E-03  2.97130E-03  2.21414E-03  2.21414E-03  2.59272E-03  1.25850E-02  1.53887E-02  6.63081E-06  1.59662E-05  3.49173E-05  8.48253E-06  2.20176E-05  3.33883E-05  6.63081E-06  1.28034E-04  1.05955E-03  1.12145E+00  2.85261E+00
   -9.3000  1.00022E+00  8.45962E-02  4.44690E-02  4.44690E-02  4.44690E-02  1.33407E-01  2.75990E+00  3.49525E-03  3.99455E-03  2.99594E-03  2.99594E-03  3.49525E-03  1.69769E-02  1.55135E-02  8.67229E-06  2.07707E-05  4.48647E-05  1.13492E-05  2.84519E-05  4.29084E-05  8.67229E-06  1.65689E-04  1.06077E-03  1.15077E+00  2.86107E+00
   -9.2000  1.01221E+00  9.20358E-02  5.16828E-02  5.16828E-02  5.16828E-02  1.55049E-01  2.76104E+00  4.68777E-03  5.34273E-03  4.03282E-03  4.03282E-03  4.68777E-03  2.27839E-02  1.56810E-02  1.13807E-05  2.70306E-05  5.75715E-05  1.52157E-05  3.67501E-05  5.50747E-05  1.13807E-05  2.14404E-04  1.06234E-03  1.19026E+00  2.86982E+00
   -9.1000  1.03350E+00  9.96319E-02  5.85015E-02  5.85015E-02  5.85015E-02  1.75504E-01  2.76233E+00  6.24913E-03  7.10269E-03  5.39558E-03  5.39558E-03  6.24914E-03  3.03921E-02  1.59043E-02  1.49524E-05  3.52038E-05  7.38519E-05  2.04339E-05  4.74793E-05  7.06682E-05  1.49524E-05  2.77542E-04  1.06438E-03  1.23967E+00  2.87893E+00
   -9.0000  1.06391E+00  1.07451E-01  6.48068E-02  6.48068E-02  6.48068E-02  1.94420E-01  2.76376E+00  8.26777E-03  9.37123E-03  7.16431E-03  7.16431E-03  8.26777E-03  4.02354E-02  1.62001E-02  1.96244E-05  4.58823E-05  9.47501E-05  2.74709E-05  6.13686E-05  9.06893E-05  1.96244E-05  3.59410E-04  1.06702E-03  1.29893E+00  2.88848E+00
   -8.9000  1.10332E+00  1.15561E-01  7.06100E-02  7.06100E-02  7.06100E-02  2.11830E-01  2.76532E+00  1.08391E-02  1.22525E-02  9.42583E-03  9.42583E-03  1.08391E-02  5.27824E-02  1.65880E-02  2.56920E-05  5.98368E-05  1.21608E-04  3.69506E-05  7.93606E-05  1.16423E-04  2.56921E-05  4.65563E-04  1.07045E-03  1.36840E+00  2.89854E+00
   -8.8000  1.15180E+00  1.24026E-01  7.59820E-02  7.59820E-02  7.59820E-02  2.27946E-01  2.76699E+00  1.40536E-02  1.58456E-02  1.22616E-02  1.22616E-02  1.40536E-02  6.84761E-02  1.70913E-02  3.35061E-05  7.80172E-05  1.56043E-04  4.96684E-05  1.02604E-04  1.49419E-04  3.35061E-05  6.02764E-04  1.07488E-03  1.44883E+00  2.90918E+00
   -8.7000  1.21019E+00  1.32921E-01  8.10461E-02  8.10461E-02  8.10461E-02  2.43138E-01  2.76878E+00  1.80050E-02  2.02583E-02  1.57518E-02  1.57518E-02  1.80050E-02  8.77718E-02  1.77364E-02  4.35308E-05  1.01716E-04  2.00251E-04  6.67160E-05  1.32659E-04  1.91780E-04  4.35308E-05  7.80183E-04  1.08061E-03  1.54188E+00  2.92052E+00
   -8.6000  1.27955E+00  1.42326E-01  8.59451E-02  8.59451E-02  8.59451E-02  2.57835E-01  2.77067E+00  2.27862E-02  2.56060E-02  1.99664E-02  1.99664E-02  2.27862E-02  1.11111E-01  1.85531E-02  5.63626E-05  1.32601E-04  2.57022E-04  8.95293E-05  1.71523E-04  2.46175E-04  5.63626E-05  1.00958E-03  1.08803E-03  1.64951E+00  2.93264E+00
   -8.5000  1.36133E+00  1.52331E-01  9.08284E-02  9.08284E-02  9.08284E-02  2.72485E-01  2.77268E+00  2.84943E-02  3.20250E-02  2.49635E-02  2.49635E-02  2.84943E-02  1.38940E-01  1.95743E-02  7.27682E-05  1.72821E-04  3.29902E-04  1.19983E-04  2.21754E-04  3.16003E-04  7.27682E-05  1.30600E-03  1.09763E-03  1.77407E+00  2.94568E+00
   -8.4000  1.45718E+00  1.63041E-01  9.58591E-02  9.58591E-02  9.58591E-02  2.87577E-01  2.77479E+00  3.52417E-02  3.96908E-02  3.07926E-02  3.07926E-02  3.52417E-02  1.71759E-01  2.08367E-02  9.37292E-05  2.25110E-04  4.23349E-04  1.60500E-04  2.86588E-04  4.05532E-04  9.37292E-05  1.68854E-03  1.11004E-03  1.91821E+00  2.95978E+00
   -8.3000  1.56855E+00  1.74570E-01  1.01229E-01  1.01229E-01  1.01229E-01  3.03686E-01  2.77702E+00  4.31700E-02  4.88361E-02  3.75040E-02  3.75040E-02  4.31700E-02  2.10184E-01  2.23815E-02  1.20480E-04  2.92877E-04  5.42791E-04  2.14170E-04  3.70015E-04  5.19964E-04  1.20480E-04  2.18078E-03  1.12607E-03  2.08460E+00  2.97510E+00
   -8.2000  1.69609E+00  1.87036E-01  1.07185E-01  1.07185E-01  1.07185E-01  3.21555E-01  2.77939E+00  5.24683E-02  5.97677E-02  4.51689E-02  4.51689E-02  5.24683E-02  2.55042E-01  2.42560E-02  1.54557E-04  3.80330E-04  6.94636E-04  2.84975E-04  4.76859E-04  6.65443E-04  1.54557E-04  2.81136E-03  1.14673E-03  2.27550E+00  2.99182E+00
   -8.1000  1.83852E+00  2.00549E-01  1.14069E-01  1.14069E-01  1.14069E-01  3.42208E-01  2.78190E+00  6.33934E-02  7.28770E-02  5.39098E-02  5.39098E-02  6.33934E-02  3.07484E-01  2.65160E-02  1.97852E-04  4.92681E-04  8.86131E-04  3.78264E-04  6.12857E-04  8.48927E-04  1.97852E-04  3.61456E-03  1.17330E-03  2.49183E+00  3.01014E+00
   -8.0000  1.99084E+00  2.15181E-01  1.22350E-01  1.22350E-01  1.22350E-01  3.67051E-01  2.78460E+00  7.62716E-02  8.86186E-02  6.39246E-02  6.39246E-02  7.62716E-02  3.69011E-01  2.92282E-02  2.52591E-04  6.36316E-04  1.12453E-03  5.01590E-04  7.84471E-04  1.07740E-03  2.52591E-04  4.62949E-03  1.20732E-03  2.73153E+00  3.03022E+00
   -7.9000  2.14217E+00  2.30926E-01  1.32678E-01  1.32678E-01  1.32678E-01  3.98033E-01  2.78752E+00  9.15026E-02  1.07481E-01  7.55239E-02  7.55239E-02  9.15026E-02  4.41534E-01  3.24734E-02  3.21335E-04  8.19339E-04  1.41583E-03  6.66562E-04  9.98773E-04  1.35667E-03  3.21335E-04  5.89984E-03  1.25069E-03  2.98764E+00  3.05217E+00
   -7.8000  2.27445E+00  2.47643E-01  1.45945E-01  1.45945E-01  1.45945E-01  4.37835E-01  2.79074E+00  1.09584E-01  1.29973E-01  8.91959E-02  8.91959E-02  1.09584E-01  5.27533E-01  3.63507E-02  4.07025E-04  1.05277E-03  1.76267E-03  8.92452E-04  1.26345E-03  1.68939E-03  4.07025E-04  7.47479E-03  1.30563E-03  3.24730E+00  3.07604E+00
